category,timestamp,source_file,source_line,tool,classification,ok,goal_count,has_holes,elapsed_ms,wall_time_ms,excerpt
holes_reported_zero_goals,2026-06-25T13:45:08.450Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,37273,agda_load,ok-with-holes,true,0,true,1224,1228,## Loaded: src/synthetic-homotopy-theory/hopf-fiber-sequence.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** no **Stale before load:** no **Elapsed:** 1224ms
timeout_no_protocol_response;timeout_diagnostic_overstates_crash,2026-06-25T13:52:02.551Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,37400,agda_load,process-error,false,0,false,120001,120012,Agda load failed: sendCommand timed out after 120000ms (received 0 responses: {})
holes_reported_zero_goals,2026-06-25T13:52:22.324Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,37417,agda_load,ok-with-holes,true,0,true,1309,1313,## Loaded: src/synthetic-homotopy-theory/hopf-fiber-sequence.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** no **Stale before load:** no **Elapsed:** 1309ms
holes_reported_zero_goals,2026-06-25T14:59:09.505Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,38804,agda_typecheck,ok-with-holes,true,0,true,1433,1436,## Type-check: src/synthetic-homotopy-theory/stability-third-homotopy-group-sphere-3.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Elapsed:** 1433ms
failed_status_but_ok_true,2026-06-25T15:13:05.403Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39186,agda_typecheck,process-died-during-reconciliation,true,0,false,121154,121168,"## Type-check: src/synthetic-homotopy-theory/isomorphisms-homotopy-groups.lagda.md **Status:** FAILED **Classification:** process-died-during-reconciliation **Goals:** 0 unsolved **Elapsed:** 121154ms ### Errors ``` Agda subprocess died during post-load reconciliation for ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/isomorphisms-homotopy-groups.lagda.md. The Cmd_load itself succeeded, but the follow-up metas query timed out or crashed; re-issue agda_load to recover. ```"
wall_time_elapsed_mismatch,2026-06-25T15:32:29.133Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39399,agda_cache_info,ok,true,,,12,52185,"## Cache info: src/synthetic-homotopy-theory/underlying-maps-concrete-homotopy-groups.lagda.md **Project root:** ~/Math/Formalization/Codex-Homotopy-Group **Artifacts:** 1 (fresh: 0, stale: 1) - **_build/2.8.0/agda** — **stale** (source has been modified since cache was written) - `~/Math/Formalization/Codex-Homotopy-Group/_build/2.8.0/agda/src/synthetic-homotopy-theory/underlying-maps-concrete-homotopy-groups.agdai` - cache mtime 2026-06-25T14:26:56.827Z; source mtime 2026-06-25T15:31:31.811Z (source is 3875s newer) **Tip:** call `agda_load` with `forceRecompile: true` to bust every artifact above before reloading."
timeout_no_protocol_response;timeout_diagnostic_overstates_crash,2026-06-25T15:50:55.839Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39604,agda_typecheck,process-error,false,0,false,120002,120013,Agda invocation failed: sendCommand timed out after 120000ms (received 0 responses: {})
wall_time_elapsed_mismatch,2026-06-25T15:53:38.240Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39611,agda_exit,ok,true,,,255,157795,Exit command sent to Agda.
wall_time_elapsed_mismatch,2026-06-25T16:28:25.666Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39870,agda_impact,ok,true,,,5595,229891,## Impact: src/synthetic-homotopy-theory/underlying-maps-concrete-homotopy-groups.lagda.md **Module:** synthetic **Graph size:** 3086 module(s) scanned under `~/Math/Formalization/Codex-Homotopy-Group`. **Direct dependents:** 0 **Transitive dependents:** 0 **Direct dependencies:** 16 **Transitive dependencies:** 162 ### Direct dependents (modules that `open import` this one) _(none)_ ### Transitive dependents (every module that reaches this one through import edges) _(none)_ ### Direct dependencies (modules this file `open import`s) - agda-unimath/src/elementary-number-theory/absolute-value-closed-intervals-rational-numbers.lagda.md - agda-unimath/src/foundation/action-on-equivalences-functi
timeout_no_protocol_response;timeout_diagnostic_overstates_crash,2026-06-25T16:32:56.627Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,39904,agda_typecheck,process-error,false,0,false,120002,120025,Agda invocation failed: sendCommand timed out after 120000ms (received 0 responses: {})
holes_reported_zero_goals,2026-06-25T17:06:43.484Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,40339,agda_load,ok-with-holes,true,0,true,1161,1166,## Loaded: src/synthetic-homotopy-theory/isomorphisms-homotopy-groups.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** no **Stale before load:** no **Elapsed:** 1161ms
timeout_no_protocol_response;timeout_diagnostic_overstates_crash,2026-06-25T17:48:51.318Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,41207,agda_load,process-error,false,0,false,120002,120018,Agda load failed: sendCommand timed out after 120000ms (received 0 responses: {})
holes_reported_zero_goals,2026-06-25T18:05:56.377Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,41759,agda_load,ok-with-holes,true,0,true,1234,1238,## Loaded: src/synthetic-homotopy-theory/connectivity-joins-of-types.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** no **Stale before load:** no **Elapsed:** 1234ms
ok_true_embedded_agda_error,2026-06-25T18:12:18.722Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,41967,agda_give,ok,true,,,347,354,"## Give `λ x → eq-htpy-cocone pr1 pr2 ( map-equiv ( equiv-cocone-diagonal-exponential-join-is-connected k n H K is-trunc-X) ( x)) ( constant-cocone-join x) ( refl-htpy , refl-htpy , right-unit-htpy)` to ?0 **Result:** `7.7-16: error: [UnequalTerms] pr1 (pr1 (pr1 (is-equiv-comp (pr1 (equiv-tot (λ i → equiv-Π-equiv-family (λ b → equiv-tot (λ x₁ → inv-equiv equiv-funext ∘e equiv-Π-equiv-family (λ a → equiv-inv (i a) x₁)))))) (pr1 (step-equivalence-reasoning (step-equivalence-reasoning (step-equivalence-reasoning (step-equivalence-reasoning (equivalence-reasoning cocone (λ r → pr1 r) (λ r → pr2 r) X) (Σ (A → X) (λ i → Σ (B → X) (λ j → (t : A × B) → i (pr1 t) ＝ j (pr2 t)))) id-equiv) (Σ (A → X) ("
ok_true_embedded_agda_error,2026-06-25T18:13:33.297Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42010,agda_give,ok,true,,,382,386,## Give `λ x → eq-pair-eq-fiber ( eq-htpy ( λ b → eq-pair-eq-fiber ( inv (eq-htpy-refl-htpy (const A x)))))` to ?0 **Result:** `2.3-19: error: [NotInScope] Not in scope: eq-pair-eq-fiber at 2.3-19 (did you mean 'foundation.fibers-of-maps.Eq-eq-fiber' or 'foundation.fibers-of-maps.eq-Eq-fiber' or 'Eq-eq-fiber' or 'eq-Eq-fiber'?) when scope checking eq-pair-eq-fiber`
stale_reload_classification_flip,2026-06-25T18:13:49.637Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42036,agda_load,ok-complete,true,0,false,1097,1102,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/connectivity-joins-of-types.lagda.md **Status:** OK **Classification:** ok-complete **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1097ms
ok_true_embedded_agda_error,2026-06-25T18:22:33.177Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42415,agda_give,ok,true,,,291,294,"## Give `λ ((a , refl) , (b , refl)) → refl` to ?0 **Result:** `1.1-35: error: [ShouldBeRecordPattern] Expected record pattern when checking that the expression λ ((a , refl) , b , refl) → refl has type coherence-square-maps (map-equiv equiv-fiber-top-map-pushout-product) (λ r → pr1 r) (horizontal-map-span-cogap-fiber (map-product (λ a → a) g) (map-product f (λ a → a)) (cocone-pushout-product f g) (x , y)) (map-equiv equiv-fiber-left-map-pushout-product)`"
ok_true_embedded_agda_error,2026-06-25T18:22:36.871Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42420,agda_give,ok,true,,,294,298,"## Give `λ (pair (pair a refl) (pair b refl)) → refl` to ?0 **Result:** `1.1-44: error: [ShouldBeRecordPattern] Expected record pattern when checking that the expression λ ((a , refl) , b , refl) → refl has type coherence-square-maps (map-equiv equiv-fiber-top-map-pushout-product) (λ r → pr1 r) (horizontal-map-span-cogap-fiber (map-product (λ a → a) g) (map-product f (λ a → a)) (cocone-pushout-product f g) (x , y)) (map-equiv equiv-fiber-left-map-pushout-product)`"
ok_true_embedded_agda_error,2026-06-25T18:22:45.717Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42425,agda_case_split,ok,true,,,281,285,"## Case split on `x₁` in ?0 ### New clauses ```agda ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md:97.9-13: error: [Interaction.CaseSplitError] Unbound variable x₁ when checking that the expression ? has type coherence-square-maps (map-equiv equiv-fiber-top-map-pushout-product) (λ r → pr1 r) (horizontal-map-span-cogap-fiber (map-product (λ a → a) g) (map-product f (λ a → a)) (cocone-pushout-product f g) (x , y)) (map-equiv equiv-fiber-left-map-pushout-product) ``` Replace the original clause with these, then call `agda_load` to reload."
auto_malformed_search_payload;ok_true_embedded_agda_error,2026-06-25T18:22:52.444Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42432,agda_auto,ok,true,,,283,289,## Auto-solve ?0 **Solution:** `1.1-3: error: [NotInScope] Not in scope: -d at 1.1-3 when scope checking -d` Search payload: `-d 10 --list-candidates`
holes_reported_zero_goals,2026-06-25T18:23:09.539Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42445,agda_load,ok-with-holes,true,0,true,1005,1008,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1005ms
holes_reported_zero_goals,2026-06-25T18:25:59.629Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42558,agda_load,ok-with-holes,true,0,true,775,779,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 775ms
ok_true_embedded_agda_error,2026-06-25T18:26:05.297Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42565,agda_proof_status,ok,true,0,,911,914,"## Proof Status **File:** ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Goals:** 0 unsolved **Constraints:** yes ### Constraints ``` ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md:58.9-18: error: [UnequalTerms] y != pr1 (pr2 x) of type Y when checking that the expression refl-htpy has type (λ v → v , y , refl) ∘ (λ r → pr1 r) ~ id ``` All goals solved."
holes_reported_zero_goals,2026-06-25T18:26:18.083Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42578,agda_load,ok-with-holes,true,0,true,1029,1033,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1029ms
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:26:40.357Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42603,agda_goal_type_context_check,ok,true,,,341,345,"## Goal ?0, context, and checked term ### Goal type ```agda 1.1-8.10: error: [UnequalTerms] pr1 (dependent-cogap (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (synthetic-homotopy-theory.dependent-cocones-under-spans.dependent-cocone-constant-type-family-cocone (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (cocone-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁))) (cocone-pushout-product f g)) (inr-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) x₁)) != pr1 x₁ of type X when checking that the expression inv (is-section-map-inv-equiv (equiv-fiber-vertical-map-cocone-cogap-inr (map-product (id {A = A}) g) (map-product f (id {A = B})) (cocone-pus"
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:26:43.452Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42608,agda_goal_type_context_check,ok,true,,,340,343,"## Goal ?0, context, and checked term ### Goal type ```agda 1.1-8.10: error: [UnequalTerms] pr1 (dependent-cogap (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (synthetic-homotopy-theory.dependent-cocones-under-spans.dependent-cocone-constant-type-family-cocone (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (cocone-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁))) (cocone-pushout-product f g)) (inr-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) x₁)) != pr1 x₁ of type X when checking that the expression inv (is-section-map-inv-equiv (equiv-fiber-vertical-map-cocone-cogap-inr (map-product (id {A = A}) g) (map-product f (id {A = B})) (cocone-pus"
auto_malformed_search_payload;ok_true_embedded_agda_error,2026-06-25T18:26:52.995Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42615,agda_auto,ok,true,,,285,289,## Auto-solve ?0 **Solution:** `1.1-3: error: [NotInScope] Not in scope: -d at 1.1-3 when scope checking -d` Search payload: `-d 2 --list-candidates`
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:27:49.904Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42651,agda_goal_type_context_check,ok,true,,,411,417,"## Goal ?0, context, and checked term ### Goal type ```agda 1.1-7.64: error: [UnequalTerms] reflection.erasing-equality.primEraseEquality (synthetic-homotopy-theory.pushouts.compute-inr-dependent-cogap' (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (synthetic-homotopy-theory.dependent-cocones-under-spans.dependent-cocone-constant-type-family-cocone (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (cocone-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁))) (cocone-pushout-product f g)) (pr1 (pr1 equiv-fiber-right-map-pushout-product (b , refl)))) ∙ pr2 (pr1 equiv-fiber-right-map-pushout-product (b , refl)) != foundation-core.transport-along-identifications.tr (λ "
holes_reported_zero_goals,2026-06-25T18:28:14.642Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42684,agda_load,ok-with-holes,true,0,true,1154,1157,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1154ms
ok_true_embedded_agda_error,2026-06-25T18:28:18.448Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42690,agda_proof_status,ok,true,0,,1102,1105,"## Proof Status **File:** ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Goals:** 0 unsolved **Constraints:** yes ### Constraints ``` ~/Math/Formalization/Codex-Homotopy-Group/src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md:120.5-26: error: [UnequalTerms] pr1 (pr1 (pr1 (pr1 (foundation-core.functoriality-dependent-pair-types.is-equiv-tot-is-fiberwise-equiv (λ x₁ → pr2 (equiv-concat (compute-inr-cogap (map-product id g) (map-product f id) (cocone-pushout-product f g) x₁) (f a , g b))))) ((synthetic-homotopy-theory.flattening-lemma-pushouts.horizontal-map-span-flattening-pushout (λ y₁ → cogap (map-product id g) (map-pro"
holes_reported_zero_goals,2026-06-25T18:28:38.786Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42708,agda_load,ok-with-holes,true,0,true,1012,1015,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1012ms
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:28:48.676Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42720,agda_goal_type_context_check,ok,true,,,289,293,"## Goal ?0, context, and checked term ### Goal type ```agda 1.3-5: error: [NotInScope] Not in scope: ap at 1.3-5 when scope checking ap ``` ### Checked term for `( ap ( map-inv-equiv ( equiv-fiber-vertical-map-cocone-cogap-inr ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( cocone-pushout-product f g) ( f a , g b))) ( eq-pair-eq-fiber refl)) ∙ ( is-retraction-map-inv-equiv ( equiv-fiber-vertical-map-cocone-cogap-inr ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( cocone-pushout-product f g) ( f a , g b)) ( map-equiv equiv-fiber-right-map-pushout-product (b , refl)))` ```agda (no checked term returned) ```"
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:29:01.508Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42735,agda_goal_type_context_check,ok,true,,,410,415,"## Goal ?0, context, and checked term ### Goal type ```agda 1.3-15.64: error: [UnequalTerms] reflection.erasing-equality.primEraseEquality (synthetic-homotopy-theory.pushouts.compute-inr-dependent-cogap' (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (synthetic-homotopy-theory.dependent-cocones-under-spans.dependent-cocone-constant-type-family-cocone (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁)) (cocone-pushout (map-product (λ a₁ → a₁) g) (map-product f (λ a₁ → a₁))) (cocone-pushout-product f g)) (pr1 (pr1 equiv-fiber-right-map-pushout-product (b , refl)))) ∙ pr2 (pr1 equiv-fiber-right-map-pushout-product (b , refl)) != foundation-core.transport-along-identifications.tr (λ"
holes_reported_zero_goals,2026-06-25T18:30:59.444Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42809,agda_load,ok-with-holes,true,0,true,952,956,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 952ms
ok_true_embedded_agda_error;ok_true_no_checked_term,2026-06-25T18:31:12.170Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42821,agda_goal_type_context_check,ok,true,,,260,264,"## Goal ?0, context, and checked term ### Goal type ```agda 70.64: error: [ParseError] <EOF><ERROR> ... ``` ### Checked term for `( ap ( map-inv-equiv ( equiv-fiber-vertical-map-cocone-cogap-inr ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( cocone-pushout-product f g) ( f a , g b))) ( inv ( eq-pair-eq-fiber ( ( right-unit) ∙ ( left-transpose-eq-concat ( ap ( cogap ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( cocone-pushout-product f g)) ( glue-pushout ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( a , b))) ( compute-inr-cogap ( map-product (id {A = A}) g) ( map-product f (id {A = B})) ( cocone-pushout-product f g) ( f a , b)) ( ( compute-inl-co"
stale_reload_classification_flip,2026-06-25T18:31:39.991Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,42835,agda_load,ok-complete,true,0,false,1186,1189,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/fibers-pushout-products.lagda.md **Status:** OK **Classification:** ok-complete **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1186ms
stale_reload_classification_flip,2026-06-25T19:00:05.250Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,44059,agda_load,ok-with-holes,true,1,true,1447,1452,"**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 1 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1447ms ### Goal IDs Use these IDs with proof tools such as `agda_goal_type`, `agda_refine`, `agda_give`, and `agda_auto`. - **?0**"
auto_malformed_search_payload;ok_true_embedded_agda_error,2026-06-25T19:00:12.698Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,44078,agda_auto,ok,true,,,287,292,## Auto-solve ?0 **Solution:** `1.1-3: error: [NotInScope] Not in scope: -d at 1.1-3 when scope checking -d` Search payload: `-d 5 --list-candidates`
stale_reload_classification_flip,2026-06-25T19:07:46.357Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,44373,agda_load,ok-complete,true,0,false,1678,1682,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/span-pushouts.lagda.md **Status:** OK **Classification:** ok-complete **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1678ms
holes_reported_zero_goals;stale_reload_classification_flip,2026-06-25T19:26:24.056Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45126,agda_load,ok-with-holes,true,0,true,1005,1007,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1005ms
holes_reported_zero_goals,2026-06-25T19:26:41.306Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45141,agda_load,ok-with-holes,true,0,true,1598,1658,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1598ms
holes_reported_zero_goals,2026-06-25T19:30:05.376Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45271,agda_load,ok-with-holes,true,0,true,1691,1693,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1691ms
stale_reload_classification_flip,2026-06-25T19:43:11.177Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45620,agda_load,ok-complete,true,0,false,1912,1916,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-complete **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1912ms
holes_reported_zero_goals;stale_reload_classification_flip,2026-06-25T19:45:18.562Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45703,agda_load,ok-with-holes,true,0,true,1023,1026,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1023ms
holes_reported_zero_goals,2026-06-25T19:46:04.161Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,45733,agda_load,ok-with-holes,true,0,true,1842,1845,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1842ms
holes_reported_zero_goals,2026-06-25T19:56:25.794Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,46035,agda_load,ok-with-holes,true,0,true,1514,1520,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1514ms
holes_reported_zero_goals,2026-06-25T20:05:26.262Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,46250,agda_load,ok-with-holes,true,0,true,1703,1707,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 1703ms
holes_reported_zero_goals,2026-06-25T20:32:33.252Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,47001,agda_load,ok-with-holes,true,0,true,766,771,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 766ms
holes_reported_zero_goals,2026-06-25T20:53:11.812Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,47615,agda_load,ok-with-holes,true,0,true,2359,2362,**Reloading modified file.** ## Loaded: src/synthetic-homotopy-theory/blakers-massey-span-pushouts.lagda.md **Status:** OK **Classification:** ok-with-holes **Goals:** 0 unsolved **Reloaded:** yes **Stale before load:** yes **Elapsed:** 2359ms
timeout_no_protocol_response;timeout_diagnostic_overstates_crash,2026-06-25T20:55:50.478Z,22/rollout-2026-06-22T10-10-09-019eefaa-d066-73b3-a28b-9a01db6764ab.jsonl,47634,agda_load,process-error,false,0,false,120002,120012,Agda load failed: sendCommand timed out after 120000ms (received 0 responses: {})
